x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.0,0.0,0.0,0.04364696145057678,-0.06172776222229004,-0.032622934244784574,0.04864129424095154,-0.16015875339508057,-0.04801068913212703,-0.013863444328308105,-0.2074214518070221,-0.06392710369101451,-0.07039357721805573,-0.23273733258247375,-0.07708278011551783,0.03696316480636597,-0.2805580496788025,-0.01800618220141814,0.06307369470596313,-0.3853618651628494,-0.04547021996251033,0.08144491910934448,-0.4515596926212311,-0.06419814836255,0.09502992033958435,-0.5069055259227753,-0.07615321587792323,-0.014710485935211182,-0.2752704918384552,-0.023734348751816015,-0.0408971905708313,-0.39711612462997437,-0.057477367036256055,-0.05613788962364197,-0.47486183047294617,-0.08109403114787028,-0.07198120653629303,-0.5417376458644867,-0.0928079010175793,-0.05374652147293091,-0.23735707998275757,-0.0335386329518883,-0.07167303562164307,-0.2859501838684082,-0.08469504576197551,-0.041926443576812744,-0.22415587306022644,-0.09681909244528697,-0.02561551332473755,-0.17798584699630737,-0.08989330094328807,-0.08216190338134766,-0.18426769971847534,-0.0453460336851208,-0.07945062220096588,-0.2069103717803955,-0.0869136274980633,-0.05014964938163757,-0.1643013060092926,-0.09011470984688685,-0.031407058238983154,-0.13214385509490967,-0.08209518801442073,V
0.0,0.0,0.0,0.04317033290863037,-0.06281167268753052,-0.030789808778592942,0.05190771818161011,-0.15544849634170532,-0.04601890168947875,-0.005229175090789795,-0.2058779001235962,-0.061838410271832345,-0.05918961763381958,-0.23151561617851257,-0.07481617428226173,0.03623306751251221,-0.2823811173439026,-0.018644514902064202,0.06548452377319336,-0.38579215109348297,-0.045367419196793435,0.08336621522903442,-0.45170679688453674,-0.06314608402414024,0.09581136703491211,-0.5058768391609192,-0.07440664566917121,-0.014926880598068237,-0.2790569067001343,-0.02422165259582698,-0.039041876792907715,-0.39821963012218475,-0.05702869914335906,-0.055075496435165405,-0.474302738904953,-0.07924833841485679,-0.0714421421289444,-0.538898378610611,-0.08999328262967765,-0.05345189571380615,-0.2411532998085022,-0.033424630238243935,-0.06954333186149597,-0.291120320558548,-0.08132699824733436,-0.04159575700759888,-0.23396530747413635,-0.09158179111642539,-0.025643467903137207,-0.18969425559043884,-0.08435898966951072,-0.0811602771282196,-0.1869051456451416,-0.044642675145098565,-0.07697531580924988,-0.2061946988105774,-0.08399851567907035,-0.047364652156829834,-0.16734972596168518,-0.0869634518758744,-0.026873379945755005,-0.13820421695709229,-0.07897743530435264,V
0.0,0.0,0.0,0.04607367515563965,-0.05955260992050171,-0.03270220075512498,0.06030377745628357,-0.15320581197738647,-0.04821822111273377,0.00579756498336792,-0.2055782675743103,-0.06433953408861726,-0.04909953474998474,-0.23236995935440063,-0.07776495133305161,0.04082557559013367,-0.280780166387558,-0.017174428969269684,0.07160249352455139,-0.38257065415382385,-0.04547538299823373,0.09181174635887146,-0.4473223239183426,-0.06455510918760865,0.10715040564537048,-0.5016258955001831,-0.07617478881741135,-0.010050296783447266,-0.2766333520412445,-0.022481647029167107,-0.03184819221496582,-0.3971056342124939,-0.05705309723282426,-0.04497644305229187,-0.47367146611213684,-0.0801753855195102,-0.058221668004989624,-0.5391659438610077,-0.09082910482550233,-0.04908379912376404,-0.23797771334648132,-0.03183808614278405,-0.05797147750854492,-0.2877994775772095,-0.08323433314228623,-0.03124251961708069,-0.2239515781402588,-0.09284491156006425,-0.017425119876861572,-0.176937073469162,-0.08366040949488251,-0.077847421169281,-0.18334126472473145,-0.04319179122114747,-0.06970906257629395,-0.2050175666809082,-0.08494431589508622,-0.04091283679008484,-0.16100528836250305,-0.08624707971478074,-0.022981256246566772,-0.12884312868118286,-0.07605511759186356,V
0.0,0.0,0.0,0.04647165536880493,-0.05990523099899292,-0.02992924422477472,0.06105342507362366,-0.15172022581100464,-0.044816191573488595,0.009072273969650269,-0.2052578628063202,-0.06047471918617475,-0.0446622371673584,-0.23074865341186523,-0.07379834287320364,0.04273763298988342,-0.27911436557769775,-0.018978054900514962,0.07419097423553467,-0.3802279829978943,-0.04628644071971166,0.09322133660316467,-0.4449303150177002,-0.06452702664290655,0.10660186409950256,-0.4999033808708191,-0.07592911951695669,-0.00876888632774353,-0.2758336067199707,-0.024971460257518174,-0.02585369348526001,-0.3946486711502075,-0.05802201040540922,-0.03993454575538635,-0.47230765223503113,-0.08078126542721975,-0.054968684911727905,-0.5400907695293427,-0.09208532356177557,-0.04890182614326477,-0.2385348677635193,-0.034361060042726876,-0.05780234932899475,-0.29251617193222046,-0.08317152344142187,-0.03427603840827942,-0.2334156036376953,-0.09418676726971853,-0.022514253854751587,-0.1877036988735199,-0.08735268496428716,-0.078857421875,-0.18366852402687073,-0.04546380348955381,-0.06861919164657593,-0.20411467552185059,-0.08616862379466284,-0.03903976082801819,-0.1630551517009735,-0.08922907643471945,-0.01927429437637329,-0.13078612089157104,-0.08100786738549459,V
0.0,0.0,0.0,0.047354161739349365,-0.05660569667816162,-0.03187863620672715,0.06371131539344788,-0.15340948104858398,-0.04743514301929963,0.009709298610687256,-0.21083346009254456,-0.06315545457158578,-0.045575082302093506,-0.23686209321022034,-0.07625958042893899,0.04744181036949158,-0.27433985471725464,-0.02038775662634862,0.0769287645816803,-0.37883032858371735,-0.04720582159910691,0.09609520435333252,-0.4430621415376663,-0.06508587765250695,0.11043530702590942,-0.4993007481098175,-0.07669489550147546,-0.0037692785263061523,-0.2730046212673187,-0.02576628233049405,-0.02072283625602722,-0.3952791541814804,-0.05907556879077447,-0.03172057867050171,-0.4747682362794876,-0.08212066161189568,-0.04382196068763733,-0.5433562994003296,-0.09393100904975427,-0.04442417621612549,-0.2386738359928131,-0.03460780995641244,-0.05300542712211609,-0.29776644706726074,-0.08501168059859765,-0.029762864112854004,-0.23468226194381714,-0.09622744935307992,-0.019340723752975464,-0.184078186750412,-0.08960119354281915,-0.07494059205055237,-0.187118262052536,-0.04528144838963044,-0.06070214509963989,-0.20460140705108643,-0.08872709887776864,-0.030499279499053955,-0.15904474258422852,-0.09347640442405236,-0.013220727443695068,-0.12339732050895691,-0.08652639108453286,V
0.0,0.0,0.0,0.04682368040084839,-0.054655253887176514,-0.02948278514577396,0.06366199254989624,-0.14880353212356567,-0.043711378703847004,0.013151079416275024,-0.20400545001029968,-0.05874764127565868,-0.04000657796859741,-0.23085078597068787,-0.07134654698802478,0.04698416590690613,-0.2679262161254883,-0.017683030570879055,0.07663390040397644,-0.3680598884820938,-0.04297429649068363,0.09441974759101868,-0.429054856300354,-0.059813104103341175,0.10810539126396179,-0.48264576494693756,-0.0708611416621352,-0.002183198928833008,-0.2638181149959564,-0.02387077500952728,-0.018410056829452515,-0.3807566612958908,-0.055836472193732334,-0.027794837951660156,-0.4573897123336792,-0.07814435986711032,-0.03778481483459473,-0.5241106450557709,-0.08982148347331531,-0.04117441177368164,-0.22858276963233948,-0.03345503983928211,-0.04622530937194824,-0.2848147749900818,-0.08219852624370105,-0.02488917112350464,-0.22293120622634888,-0.09288252470923908,-0.016234874725341797,-0.17442092299461365,-0.08650509593917377,-0.07014486193656921,-0.17800959944725037,-0.04476179508401401,-0.05506885051727295,-0.1958046853542328,-0.08629080979062564,-0.027818411588668823,-0.15213334560394287,-0.09050219086839206,-0.01292341947555542,-0.11839038133621216,-0.08377178339196689,V
0.0,0.0,0.0,0.047621726989746094,-0.05087268352508545,-0.028919030743054464,0.0657205581665039,-0.14400699734687805,-0.04198815004747303,0.01766568422317505,-0.20012086629867554,-0.055719905363730504,-0.03257766366004944,-0.23088562488555908,-0.06687025429528148,0.04843795299530029,-0.2670421004295349,-0.016340532170943334,0.07734230160713196,-0.3655296117067337,-0.040792883204630925,0.0951056182384491,-0.42512480914592743,-0.05691623018901737,0.10815420746803284,-0.4776441156864166,-0.06768008025210293,-0.0007229149341583252,-0.2637791037559509,-0.022219831886104657,-0.016904622316360474,-0.3788752406835556,-0.053844184445551946,-0.025583982467651367,-0.4518303722143173,-0.07607763709347637,-0.03523758053779602,-0.516154021024704,-0.08773062081854732,-0.03986969590187073,-0.22973012924194336,-0.03154359834115894,-0.04495301842689514,-0.2848687171936035,-0.07994074823182018,-0.022792786359786987,-0.22430402040481567,-0.09157801123183162,-0.013321012258529663,-0.17818793654441833,-0.08621287049572857,-0.06881827116012573,-0.17967230081558228,-0.04252787383120449,-0.05288761854171753,-0.19500041007995605,-0.08519752772372158,-0.025049418210983276,-0.14907622337341309,-0.09133218677561672,-0.009715616703033447,-0.11591446399688721,-0.08592788578789623,V
0.0,0.0,0.0,0.04837086796760559,-0.05016738176345825,-0.029705492948608025,0.06422826647758484,-0.140043705701828,-0.04232278483124219,0.017628848552703857,-0.19298923015594482,-0.05535431968183957,-0.03163591027259827,-0.22418224811553955,-0.06585843132944547,0.04656165838241577,-0.26447975635528564,-0.016337577422575578,0.07441046833992004,-0.3612995743751526,-0.04093577729673825,0.09232091903686523,-0.42044365406036377,-0.057162888517098054,0.10536152124404907,-0.4726133644580841,-0.0679795594713255,-0.001509934663772583,-0.26135241985321045,-0.02114556746693097,-0.017350733280181885,-0.37301719188690186,-0.052159648557619676,-0.02607664465904236,-0.4453159421682358,-0.07396396266432248,-0.0352230966091156,-0.5070640742778778,-0.0853738562962576,-0.0389498770236969,-0.22680187225341797,-0.029715890233831033,-0.04746785759925842,-0.2808331251144409,-0.07731881009550534,-0.026735514402389526,-0.22460705041885376,-0.09049326943369351,-0.015550822019577026,-0.17906969785690308,-0.08650628494234525,-0.06514787673950195,-0.17564266920089722,-0.04010952653499089,-0.052511245012283325,-0.18118107318878174,-0.08335599320145093,-0.025109797716140747,-0.13895276188850403,-0.09263135509701215,-0.00724753737449646,-0.10862815380096436,-0.08956273662062131,V
0.0,0.0,0.0,0.047159820795059204,-0.048937857151031494,-0.02923832071542165,0.0641741156578064,-0.14159232378005981,-0.04208661039888284,0.01755693554878235,-0.19586312770843506,-0.05556089227616212,-0.03327837586402893,-0.22280797362327576,-0.06680834834992311,0.04403400421142578,-0.25865766406059265,-0.016383845187419865,0.07156956195831299,-0.3551734685897827,-0.04045659100233934,0.08898031711578369,-0.41540881991386414,-0.056629655711049054,0.10204470157623291,-0.4682265520095825,-0.0674281621497812,-0.00264739990234375,-0.25375598669052124,-0.022043447769874547,-0.018495529890060425,-0.36683958768844604,-0.05275704135715387,-0.0266629159450531,-0.43980570137500763,-0.07468405162512681,-0.03573250770568848,-0.5033293962478638,-0.0862485522550287,-0.039304137229919434,-0.21937093138694763,-0.031206261194938634,-0.04472842812538147,-0.2742308974266052,-0.07933720742880723,-0.023474276065826416,-0.21588408946990967,-0.09136428480564973,-0.014546841382980347,-0.17017978429794312,-0.08633803372799775,-0.06614094972610474,-0.1694597601890564,-0.041999889366024945,-0.051515281200408936,-0.18623453378677368,-0.08468292450129411,-0.023681938648223877,-0.1428927481174469,-0.09098668193041703,-0.008309870958328247,-0.1101236343383789,-0.08582971786677263,V
0.0,0.0,0.0,0.04592522978782654,-0.05065906047821045,-0.025756672823206372,0.06087580323219299,-0.13395684957504272,-0.0369704764870562,0.014920979738235474,-0.1813817024230957,-0.04913692442454476,-0.03295251727104187,-0.20348703861236572,-0.059109351464883275,0.043702781200408936,-0.251446932554245,-0.012654655480162091,0.0711376965045929,-0.34175705909729004,-0.035206510552541204,0.08792233467102051,-0.3968880772590637,-0.04972342295326371,0.10046035051345825,-0.44270047545433044,-0.058559167065993734,-0.0022168755531311035,-0.2488192915916443,-0.017869927787558026,-0.018710851669311523,-0.3545680642127991,-0.04544971776880402,-0.02695813775062561,-0.4218985140323639,-0.06424299148596901,-0.035250186920166016,-0.47806844115257263,-0.07318821070469994,-0.0380210280418396,-0.21545886993408203,-0.026526602783576436,-0.04451820254325867,-0.26072824001312256,-0.07036400852479119,-0.020154714584350586,-0.20514976978302002,-0.0819245752481379,-0.006973087787628174,-0.1609620451927185,-0.0765675183919825,-0.06341910362243652,-0.16684997081756592,-0.03658012566842217,-0.05364114046096802,-0.17805659770965576,-0.07426070688046593,-0.02752631902694702,-0.13706064224243164,-0.07969535408295769,-0.010994195938110352,-0.10522085428237915,-0.07403543112553734,V
0.0,0.0,0.0,0.043588221073150635,-0.04745018482208252,-0.028011684205409892,0.059086769819259644,-0.13055574893951416,-0.039814132165190586,0.013261377811431885,-0.17965030670166016,-0.051548263888832935,-0.03348711133003235,-0.20845824480056763,-0.06100805373120011,0.04066574573516846,-0.24456697702407837,-0.0155405717827648,0.06349459290504456,-0.3355482220649719,-0.0375114669017762,0.07938838005065918,-0.38984113931655884,-0.05173656986283959,0.09213146567344666,-0.4364919066429138,-0.06062449411678017,-0.0046919286251068115,-0.24109920859336853,-0.019102704610702403,-0.021785825490951538,-0.3446250557899475,-0.04632272095608414,-0.03159528970718384,-0.4104643166065216,-0.06520729036259354,-0.04100388288497925,-0.4662453532218933,-0.0745237124078244,-0.03989231586456299,-0.20926856994628906,-0.026039277102825054,-0.04697304964065552,-0.25977861881256104,-0.07036055148768128,-0.026176810264587402,-0.2067195177078247,-0.0823442217819661,-0.015753954648971558,-0.16458743810653687,-0.07774558932709397,-0.064761221408844,-0.16320931911468506,-0.03431941093134583,-0.05371367931365967,-0.17868971824645996,-0.07408408344912232,-0.026928335428237915,-0.1370716094970703,-0.08032529325413407,-0.010468244552612305,-0.10471737384796143,-0.07512712747978867,V
0.0,0.0,0.0,0.044670432806015015,-0.046694815158843994,-0.02662259490972474,0.05947142839431763,-0.12816733121871948,-0.03843153977578595,0.013065189123153687,-0.17444300651550293,-0.05061210283821538,-0.03314968943595886,-0.20110172033309937,-0.060607321204599884,0.04173126816749573,-0.24054062366485596,-0.014938734116014984,0.06729593873023987,-0.33009281754493713,-0.03695972228234723,0.08319729566574097,-0.3861690163612366,-0.05115114116853192,0.09500980377197266,-0.43350306153297424,-0.060123443247732666,-0.002537071704864502,-0.23557257652282715,-0.019409577937778977,-0.017519086599349976,-0.33940389752388,-0.047360390068945435,-0.025813937187194824,-0.40596532821655273,-0.06651482695525601,-0.034636467695236206,-0.4630541205406189,-0.07598322594350293,-0.036997199058532715,-0.2026383876800537,-0.02710636669581845,-0.04507586359977722,-0.25309720635414124,-0.07177919113820508,-0.021342575550079346,-0.19785737991333008,-0.08253170514291241,-0.008210688829421997,-0.15535467863082886,-0.0768864672798486,-0.06153956055641174,-0.15564870834350586,-0.036026019247231034,-0.051987409591674805,-0.17315202951431274,-0.07523252034371808,-0.025163859128952026,-0.13141775131225586,-0.08028630876725629,-0.007863998413085938,-0.09970098733901978,-0.07437857204860165,V
