x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.0,0.0,0.0,-0.030030667781829834,0.039533913135528564,-0.04490961513559455,-0.07265692949295044,0.0850476622581482,-0.07672800875346297,-0.09336996078491211,0.13837820291519165,-0.1030871421758377,-0.09697455167770386,0.19576680660247803,-0.12406525767485732,-0.17132478952407837,-0.039449095726013184,-0.052139818734332266,-0.12490606307983398,-0.0453794002532959,-0.07909552759568328,-0.08925402164459229,-0.021403729915618896,-0.08867706365029449,-0.09591323137283325,-0.00797957181930542,-0.09544016427437896,-0.16218197345733643,-0.10082948207855225,-0.04651037982742423,-0.10560303926467896,-0.09625089168548584,-0.07407207793633575,-0.06789600849151611,-0.05595642328262329,-0.07641653723160857,-0.07977151870727539,-0.04772627353668213,-0.0767972097460472,-0.13569122552871704,-0.1461780071258545,-0.04500264681021804,-0.08351343870162964,-0.13811588287353516,-0.07156305766741866,-0.055390119552612305,-0.09633606672286987,-0.06577905274073714,-0.0660853385925293,-0.08382177352905273,-0.06009747839610213,-0.10335522890090942,-0.17935603857040405,-0.04820752522985572,-0.06712305545806885,-0.1778956651687622,-0.06308510906140441,-0.046062171459198,-0.13800936937332153,-0.059591874546214285,-0.052657485008239746,-0.11960643529891968,-0.05563493824641341,ERASE
0.0,0.0,0.0,-0.024143695831298828,0.043820977210998535,-0.04397038679164211,-0.0642237663269043,0.09532773494720459,-0.0748680153076009,-0.08338594436645508,0.15063148736953735,-0.10079014982622425,-0.08944737911224365,0.20753991603851318,-0.12175155367296497,-0.16576462984085083,-0.025837957859039307,-0.05113763670962612,-0.11600106954574585,-0.030962347984313965,-0.07929892029207508,-0.079581618309021,-0.00969541072845459,-0.09008502151411335,-0.08265304565429688,0.0020175576210021973,-0.09710811014812748,-0.15651696920394897,-0.0890607237815857,-0.04604161466997425,-0.09563469886779785,-0.08259916305541992,-0.07345143641870777,-0.05762535333633423,-0.043866515159606934,-0.07589103217762272,-0.0662192702293396,-0.03662770986557007,-0.07630700554292957,-0.13053160905838013,-0.13588613271713257,-0.0452230864350156,-0.07492983341217041,-0.12589311599731445,-0.07158485736292164,-0.04647153615951538,-0.08500409126281738,-0.0655499913875417,-0.05471503734588623,-0.07370948791503906,-0.059613573658879204,-0.0985305905342102,-0.17035704851150513,-0.04918469424885075,-0.05910539627075195,-0.16621869802474976,-0.06416083808582584,-0.037682175636291504,-0.12684768438339233,-0.06056490849297802,-0.04355043172836304,-0.10933506488800049,-0.05639308254760067,ERASE
0.0,0.0,0.0,-0.02292001247406006,0.04400056600570679,-0.04724850153533566,-0.06298691034317017,0.09503650665283203,-0.07972657700983632,-0.08134061098098755,0.14994055032730103,-0.10647496601549733,-0.0857536792755127,0.20615601539611816,-0.12784960886446584,-0.16220468282699585,-0.02896714210510254,-0.0557494985124265,-0.111208975315094,-0.032797157764434814,-0.08510673811642278,-0.0767853856086731,-0.009856998920440674,-0.09524392357079137,-0.08313500881195068,0.0002887845039367676,-0.10170404633490193,-0.15275615453720093,-0.09120738506317139,-0.049239382352510574,-0.0917137861251831,-0.08371102809906006,-0.07905404290167439,-0.055760860443115234,-0.04290449619293213,-0.08090458085743535,-0.06698822975158691,-0.03717261552810669,-0.08044045438973058,-0.12681663036346436,-0.13706177473068237,-0.04730641117302525,-0.06985431909561157,-0.12580734491348267,-0.07560970654694188,-0.04325282573699951,-0.08314007520675659,-0.06956444701162923,-0.05381399393081665,-0.07347571849822998,-0.06331089904514897,-0.09515631198883057,-0.1712648868560791,-0.05042114501802075,-0.05358564853668213,-0.16508984565734863,-0.06650488099066365,-0.03304481506347656,-0.1240423321723938,-0.06390558203665364,-0.04024553298950195,-0.10743248462677002,-0.06048163419572461,ERASE
0.0,0.0,0.0,-0.023966491222381592,0.042922914028167725,-0.049402843379397154,-0.06339454650878906,0.09014350175857544,-0.08312740843834376,-0.08311837911605835,0.1404309868812561,-0.11035206835808253,-0.08786070346832275,0.19653916358947754,-0.13169980716051555,-0.16370832920074463,-0.03178977966308594,-0.05975249704064822,-0.11515355110168457,-0.039654672145843506,-0.08866133462728953,-0.07894939184188843,-0.015178561210632324,-0.09659940671267009,-0.08339977264404297,-0.002133965492248535,-0.10117900293411708,-0.1542569398880005,-0.09535950422286987,-0.05170094888748622,-0.09380233287811279,-0.09288585186004639,-0.08142685812057948,-0.05549997091293335,-0.0504990816116333,-0.08127018731178737,-0.06584590673446655,-0.042303502559661865,-0.07885058146061397,-0.12798190116882324,-0.14210551977157593,-0.04815621223391986,-0.07242023944854736,-0.1352541446685791,-0.0764781228834579,-0.044831812381744385,-0.09189027547836304,-0.06880268376411891,-0.05419957637786865,-0.07952135801315308,-0.061027350985426665,-0.09617257118225098,-0.1759546399116516,-0.049676335566658736,-0.05753433704376221,-0.17375606298446655,-0.06616800200285411,-0.03679162263870239,-0.1346900463104248,-0.06284626495184398,-0.04357600212097168,-0.11764389276504517,-0.05833268087448573,ERASE
0.0,0.0,0.0,-0.02320939302444458,0.049083054065704346,-0.042586835442591564,-0.06369012594223022,0.09916424751281738,-0.07193289917569246,-0.08274507522583008,0.14873337745666504,-0.09644231420617189,-0.08718430995941162,0.20513856410980225,-0.11578662913899507,-0.1638525128364563,-0.02671372890472412,-0.04756774973731126,-0.11194503307342529,-0.035253167152404785,-0.07412270676951493,-0.08065164089202881,-0.009250938892364502,-0.08404880237441148,-0.09028279781341553,0.0016369223594665527,-0.09131740999083604,-0.15566450357437134,-0.08841800689697266,-0.04333439689736451,-0.09288215637207031,-0.08847886323928833,-0.07109051418166246,-0.05981534719467163,-0.045071542263031006,-0.07385597598414506,-0.073117196559906,-0.03659820556640625,-0.07417299073796357,-0.13077527284622192,-0.13422644138336182,-0.043315789072323696,-0.07332640886306763,-0.1303367018699646,-0.06919258308272447,-0.04846841096878052,-0.08638322353363037,-0.06371475231509294,-0.0609893798828125,-0.07425415515899658,-0.05815818008642282,-0.09964531660079956,-0.16782987117767334,-0.04799894836406793,-0.060070574283599854,-0.1689276099205017,-0.06326636147360887,-0.0415380597114563,-0.12995141744613647,-0.06084307131033029,-0.05093914270401001,-0.11240792274475098,-0.057363881139565365,ERASE
0.0,0.0,0.0,-0.02091318368911743,0.04028499126434326,-0.05513306601702084,-0.05730462074279785,0.08688187599182129,-0.09249669207989086,-0.07602626085281372,0.13517338037490845,-0.12264038516937603,-0.077628493309021,0.1917315125465393,-0.1463557471221577,-0.15728682279586792,-0.0296175479888916,-0.06813282414137234,-0.10952192544937134,-0.053400635719299316,-0.10052827640234341,-0.07434523105621338,-0.025952279567718506,-0.10839243872820248,-0.08192598819732666,-0.011016786098480225,-0.11300033225475659,-0.14820128679275513,-0.09034609794616699,-0.058769023854125635,-0.08905798196792603,-0.10349124670028687,-0.09526954485832562,-0.051028430461883545,-0.05490398406982422,-0.09537844999491085,-0.06490534543991089,-0.042598843574523926,-0.09169044985233654,-0.12374740839004517,-0.13562345504760742,-0.05460311366974224,-0.06673043966293335,-0.1429578959941864,-0.08929309143482556,-0.03906792402267456,-0.09299612045288086,-0.08190435810743679,-0.05123776197433472,-0.07611536979675293,-0.073064423043121,-0.09389901161193848,-0.169561505317688,-0.05591647221504559,-0.050482869148254395,-0.17514067888259888,-0.07741020514427532,-0.028933465480804443,-0.13193386793136597,-0.07662134512125363,-0.03756582736968994,-0.1110263466835022,-0.0734480757897984,ERASE
0.0,0.0,0.0,-0.02240908145904541,0.039946556091308594,-0.04977768715895081,-0.05988895893096924,0.08654624223709106,-0.08426049407995606,-0.0774374008178711,0.13486558198928833,-0.11252445038832093,-0.07763230800628662,0.19101804494857788,-0.13553869035519028,-0.15746277570724487,-0.029497265815734863,-0.06274663713253403,-0.11309516429901123,-0.052541255950927734,-0.09379445072687531,-0.07611674070358276,-0.027968227863311768,-0.10327838417566682,-0.07911962270736694,-0.012010753154754639,-0.10899642166174317,-0.14930099248886108,-0.09017395973205566,-0.05522193070925141,-0.09273487329483032,-0.10524064302444458,-0.08854774441994095,-0.051544129848480225,-0.058869779109954834,-0.08971104827202225,-0.060865938663482666,-0.04300278425216675,-0.08752802815712357,-0.12503457069396973,-0.13519126176834106,-0.052281648483642584,-0.07084494829177856,-0.1465446650981903,-0.08524549808777238,-0.03974485397338867,-0.09756559133529663,-0.07911010142839814,-0.04787719249725342,-0.07692080736160278,-0.07128422763622666,-0.09486037492752075,-0.1683068871498108,-0.05409706067717934,-0.05433863401412964,-0.17929062247276306,-0.07450055387295151,-0.03048574924468994,-0.13624054193496704,-0.0727116769222107,-0.03633558750152588,-0.11176127195358276,-0.06890876647509003,ERASE
0.0,0.0,0.0,-0.022717058658599854,0.041848957538604736,-0.0586573616918713,-0.06138724088668823,0.08446091413497925,-0.09736763176886143,-0.08150047063827515,0.12956595420837402,-0.127731705581823,-0.08429145812988281,0.1875830888748169,-0.15111867574421467,-0.16250401735305786,-0.028911352157592773,-0.07284024593798222,-0.11327594518661499,-0.059436798095703125,-0.10653006521431507,-0.07670092582702637,-0.031552255153656006,-0.1136754774805695,-0.08685219287872314,-0.011438488960266113,-0.11742051181761326,-0.15501195192337036,-0.08935898542404175,-0.06172339109150471,-0.09511733055114746,-0.11063605546951294,-0.09949553248850407,-0.05336868762969971,-0.06195330619812012,-0.0987007939573914,-0.06999558210372925,-0.045745015144348145,-0.0939739519116074,-0.1316407322883606,-0.1357024908065796,-0.05598107588855328,-0.07474923133850098,-0.15119069814682007,-0.09252160278526844,-0.04275304079055786,-0.10248544812202454,-0.08476431903807224,-0.05648773908615112,-0.08300304412841797,-0.0753155970331818,-0.10217154026031494,-0.17084747552871704,-0.05579978836146893,-0.05866426229476929,-0.18246278166770935,-0.07907376674381794,-0.03441804647445679,-0.14024445414543152,-0.07866347072092594,-0.043847739696502686,-0.11772650480270386,-0.07546834883657993,ERASE
0.0,0.0,0.0,-0.021419107913970947,0.04127591848373413,-0.05187957592468706,-0.06100046634674072,0.08471047878265381,-0.08607895158391443,-0.08160614967346191,0.1292250156402588,-0.11350983612399546,-0.08428043127059937,0.186897873878479,-0.13436795257192102,-0.15962767601013184,-0.024159789085388184,-0.06352745972733942,-0.11294609308242798,-0.058017611503601074,-0.09536157779555765,-0.07654309272766113,-0.031558990478515625,-0.10197179995637384,-0.08590614795684814,-0.013158559799194336,-0.10547428064208475,-0.15141618251800537,-0.08409580588340759,-0.05546265326600519,-0.09496748447418213,-0.10887148976325989,-0.09097820006471125,-0.05261194705963135,-0.06017005443572998,-0.08952303461890665,-0.06955504417419434,-0.04538637399673462,-0.08449402682643381,-0.12799376249313354,-0.1304880976676941,-0.05255132027130571,-0.07419103384017944,-0.15035289525985718,-0.08788831018071619,-0.04148578643798828,-0.10081756114959717,-0.07967844091515985,-0.05595529079437256,-0.08185362815856934,-0.07000939034085718,-0.09823155403137207,-0.1661849021911621,-0.05460435383182016,-0.05709075927734375,-0.1812259554862976,-0.0769901298747584,-0.03301459550857544,-0.1377430558204651,-0.07568329803805796,-0.04356449842453003,-0.11429816484451294,-0.07205706320863214,ERASE
0.0,0.0,0.0,-0.01971966028213501,0.038708627223968506,-0.05861071244473237,-0.05816727876663208,0.07765030860900879,-0.09605843693609017,-0.07821160554885864,0.12020885944366455,-0.12522439778442163,-0.07855677604675293,0.178341805934906,-0.14782527208919305,-0.15629243850708008,-0.030809760093688965,-0.07383173078889627,-0.11329448223114014,-0.06735581159591675,-0.10907127082938928,-0.07392895221710205,-0.041667401790618896,-0.11728242904538888,-0.0788724422454834,-0.020849287509918213,-0.12116438270206231,-0.1479169726371765,-0.08985000848770142,-0.062333413666436854,-0.0918770432472229,-0.1180507242679596,-0.10318128884429711,-0.04967445135116577,-0.07112753391265869,-0.10412000239486474,-0.0636899471282959,-0.05205291509628296,-0.09955768406982202,-0.12554913759231567,-0.1351875364780426,-0.05627501503224153,-0.07030045986175537,-0.15607672929763794,-0.09583778054113168,-0.037997424602508545,-0.1067807674407959,-0.08968874186868447,-0.05051320791244507,-0.0843963623046875,-0.08006201059217233,-0.09837716817855835,-0.17050376534461975,-0.055489679133842174,-0.054857492446899414,-0.18666884303092957,-0.08084248871202249,-0.02987349033355713,-0.14347529411315918,-0.08140584201211709,-0.038632750511169434,-0.11704421043395996,-0.07820980370635766,ERASE
0.0,0.0,0.0,-0.022316336631774902,0.03965592384338379,-0.04842774554893481,-0.06458187103271484,0.08191287517547607,-0.07965320706173884,-0.08660238981246948,0.12488919496536255,-0.10449550658270823,-0.08859813213348389,0.18203943967819214,-0.12327985077902781,-0.16342419385910034,-0.020852088928222656,-0.0595981626193236,-0.12351840734481812,-0.05854460597038269,-0.09210767209336268,-0.08474010229110718,-0.03628331422805786,-0.10200876354977595,-0.08838093280792236,-0.01858997344970703,-0.10758918136164652,-0.15739572048187256,-0.08013027906417847,-0.05228846132561671,-0.09929585456848145,-0.11038088798522949,-0.08806201427981364,-0.058097243309020996,-0.0645403265953064,-0.08944739013716685,-0.07043170928955078,-0.044770240783691406,-0.08630585282847392,-0.13553231954574585,-0.1258021593093872,-0.04998127355977999,-0.07816565036773682,-0.14936718344688416,-0.08535042017504679,-0.04573792219161987,-0.10078263282775879,-0.0798853224496554,-0.05732893943786621,-0.07832249999046326,-0.07157860308691966,-0.1067853569984436,-0.16175591945648193,-0.05227971434399592,-0.06406325101852417,-0.17973041534423828,-0.07545249521538722,-0.03869098424911499,-0.13704770803451538,-0.07543905436799037,-0.04629701375961304,-0.11009430885314941,-0.07210243105694758,ERASE
0.0,0.0,0.0,-0.025059401988983154,0.03839784860610962,-0.046020347104928305,-0.06666314601898193,0.07920467853546143,-0.07705719344463091,-0.08754622936248779,0.12431496381759644,-0.10208244197215777,-0.08689892292022705,0.18431895971298218,-0.12144913099851351,-0.16882354021072388,-0.021719038486480713,-0.05563216604437571,-0.12482398748397827,-0.0576263964176178,-0.08469468675698977,-0.08474224805831909,-0.03260445594787598,-0.09405638598050814,-0.08922803401947021,-0.014788687229156494,-0.09979735635366183,-0.1621798872947693,-0.08049604296684265,-0.04889271356310587,-0.1022336483001709,-0.1087367832660675,-0.07983018033351641,-0.0596158504486084,-0.0631726086139679,-0.08101540379371386,-0.07010430097579956,-0.04226231575012207,-0.07848551444854479,-0.1399640440940857,-0.1263054609298706,-0.04657042347039919,-0.08322787284851074,-0.14814263582229614,-0.07695371978130083,-0.04959416389465332,-0.10113772749900818,-0.07143052987899523,-0.0585973858833313,-0.07797756791114807,-0.06379500351991396,-0.11129367351531982,-0.16219061613082886,-0.048614900039098075,-0.07020258903503418,-0.1774669885635376,-0.0661900671586011,-0.043988704681396484,-0.1368427872657776,-0.06361120514716845,-0.04941582679748535,-0.11168685555458069,-0.05903644807781916,ERASE
